algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped,coverage_plot_path
staged_gwo,parallel_processing_test,1,56.68,24,24,25,1.2595276832580566,0.0,False,2025-09-06T10:51:02.327659,500,424,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_gwo_parallel_processing_test_run1_coverage.png
staged_mrfo,small_area_few_drones,1,78.28,4,5,5,3.5503787994384766,19.999999999999996,False,2025-09-06T10:51:09.803878,500,72,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_mrfo_small_area_few_drones_run1_coverage.png
staged_mrfo,medium_area_standard,1,65.8,13,15,15,1.1414945125579834,13.33333333333333,False,2025-09-06T10:51:13.271580,500,478,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_mrfo_medium_area_standard_run1_coverage.png
staged_mrfo,large_area_many_drones,1,68.4,30,30,30,1.6051628589630127,0.0,False,2025-09-06T10:51:15.947800,500,375,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_mrfo_large_area_many_drones_run1_coverage.png
staged_mrfo,challenging_small_radius,1,41.0,16,19,20,2.0892233848571777,15.789473684210531,False,2025-09-06T10:51:19.244387,500,182,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_mrfo_challenging_small_radius_run1_coverage.png
staged_mrfo,efficiency_test,1,89.32,12,12,12,1.4864635467529297,0.0,False,2025-09-06T10:51:21.764705,500,433,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_mrfo_efficiency_test_run1_coverage.png
staged_mrfo,parallel_processing_test,1,59.760000000000005,22,25,25,1.0292134284973145,12.0,False,2025-09-06T10:51:24.008152,500,427,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_mrfo_parallel_processing_test_run1_coverage.png
standard_greedy,small_area_few_drones,2,43.84,4,5,5,5.289657115936279,19.999999999999996,False,2025-09-06T10:51:34.347032,500,183,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_greedy_small_area_few_drones_run2_coverage.png
standard_greedy,medium_area_standard,2,65.28,14,15,15,2.1088454723358154,6.666666666666665,False,2025-09-06T10:51:41.312637,500,168,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_greedy_medium_area_standard_run2_coverage.png
standard_greedy,large_area_many_drones,2,56.64,23,30,30,2.2204697132110596,23.33333333333333,False,2025-09-06T10:51:44.618902,500,426,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_greedy_large_area_many_drones_run2_coverage.png
standard_greedy,challenging_small_radius,2,28.000000000000004,11,19,20,1.0808637142181396,42.10526315789473,False,2025-09-06T10:51:46.877329,500,343,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_greedy_challenging_small_radius_run2_coverage.png
standard_greedy,efficiency_test,2,86.52,11,12,12,1.0002906322479248,8.333333333333337,False,2025-09-06T10:51:48.904811,500,234,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_greedy_efficiency_test_run2_coverage.png
standard_greedy,parallel_processing_test,2,57.24,18,25,25,1.0500943660736084,28.000000000000004,False,2025-09-06T10:51:51.108608,500,398,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_greedy_parallel_processing_test_run2_coverage.png
standard_genetic,small_area_few_drones,2,26.72,2,5,5,2.224680185317993,60.0,False,2025-09-06T10:51:54.410714,500,85,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_genetic_small_area_few_drones_run2_coverage.png
standard_genetic,medium_area_standard,2,51.6,10,14,15,2.9199025630950928,28.57142857142857,False,2025-09-06T10:51:58.488171,500,234,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_genetic_medium_area_standard_run2_coverage.png
standard_genetic,large_area_many_drones,2,69.6,29,29,30,3.5556375980377197,0.0,False,2025-09-06T10:52:05.466037,500,122,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_genetic_large_area_many_drones_run2_coverage.png
standard_genetic,challenging_small_radius,2,33.6,13,20,20,1.5265061855316162,35.0,False,2025-09-06T10:52:09.801994,500,52,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_genetic_challenging_small_radius_run2_coverage.png
standard_genetic,efficiency_test,2,71.76,9,12,12,4.919248104095459,25.0,False,2025-09-06T10:52:15.861647,500,129,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_genetic_efficiency_test_run2_coverage.png
standard_genetic,parallel_processing_test,2,50.28,15,24,25,7.285776138305664,37.5,False,2025-09-06T10:52:29.935808,500,74,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_genetic_parallel_processing_test_run2_coverage.png
standard_pso,small_area_few_drones,2,88.03999999999999,5,5,5,1.9363746643066406,0.0,True,2025-09-06T10:52:37.261811,500,427,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_pso_small_area_few_drones_run2_coverage.png
standard_pso,medium_area_standard,2,61.040000000000006,13,13,15,1.3073158264160156,0.0,False,2025-09-06T10:52:39.588809,500,123,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_pso_medium_area_standard_run2_coverage.png
standard_pso,large_area_many_drones,2,48.32,18,29,30,0.949052095413208,37.93103448275862,False,2025-09-06T10:52:41.460242,500,172,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_pso_large_area_many_drones_run2_coverage.png
standard_pso,challenging_small_radius,2,31.44,13,18,20,1.3351616859436035,27.77777777777778,False,2025-09-06T10:52:43.753718,500,228,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_pso_challenging_small_radius_run2_coverage.png
standard_pso,efficiency_test,2,65.96,7,12,12,0.8019688129425049,41.666666666666664,False,2025-09-06T10:52:45.449302,500,294,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_pso_efficiency_test_run2_coverage.png
standard_pso,parallel_processing_test,2,60.84,19,25,25,0.8914601802825928,24.0,False,2025-09-06T10:52:47.730404,500,334,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_pso_parallel_processing_test_run2_coverage.png
standard_sa,small_area_few_drones,2,73.92,4,5,5,0.7808799743652344,19.999999999999996,False,2025-09-06T10:52:49.514395,500,499,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_sa_small_area_few_drones_run2_coverage.png
standard_sa,medium_area_standard,2,55.04,14,14,15,3.63287615776062,0.0,False,2025-09-06T10:52:57.595646,500,361,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_sa_medium_area_standard_run2_coverage.png
standard_sa,large_area_many_drones,2,60.72,20,30,30,1.0176811218261719,33.333333333333336,False,2025-09-06T10:53:01.935009,500,388,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_sa_large_area_many_drones_run2_coverage.png
standard_sa,challenging_small_radius,2,27.6,11,20,20,1.3764073848724365,44.99999999999999,False,2025-09-06T10:53:04.330700,500,151,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_sa_challenging_small_radius_run2_coverage.png
standard_sa,efficiency_test,2,79.4,8,10,12,0.8836803436279297,19.999999999999996,False,2025-09-06T10:53:06.160975,500,51,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_sa_efficiency_test_run2_coverage.png
standard_sa,parallel_processing_test,2,72.16,24,25,25,0.9659361839294434,4.0000000000000036,False,2025-09-06T10:53:08.651287,500,93,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_sa_parallel_processing_test_run2_coverage.png
standard_ga_sa,small_area_few_drones,2,60.56,5,5,5,1.6627552509307861,0.0,False,2025-09-06T10:53:11.400717,500,274,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_ga_sa_small_area_few_drones_run2_coverage.png
standard_ga_sa,medium_area_standard,2,48.72,10,14,15,0.8634994029998779,28.57142857142857,False,2025-09-06T10:53:13.126862,500,167,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_ga_sa_medium_area_standard_run2_coverage.png
standard_ga_sa,large_area_many_drones,2,72.6,30,30,30,0.956897497177124,0.0,False,2025-09-06T10:53:15.387869,500,209,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_ga_sa_large_area_many_drones_run2_coverage.png
standard_ga_sa,challenging_small_radius,2,48.0,20,20,20,0.9385998249053955,0.0,False,2025-09-06T10:53:17.319153,500,224,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_ga_sa_challenging_small_radius_run2_coverage.png
standard_ga_sa,efficiency_test,2,89.12,11,12,12,0.8051066398620605,8.333333333333337,False,2025-09-06T10:53:19.045266,500,222,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_ga_sa_efficiency_test_run2_coverage.png
standard_ga_sa,parallel_processing_test,2,66.12,25,25,25,2.3665852546691895,0.0,False,2025-09-06T10:53:22.400634,500,340,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_ga_sa_parallel_processing_test_run2_coverage.png
standard_gwo,small_area_few_drones,2,41.120000000000005,2,4,5,1.19256591796875,50.0,False,2025-09-06T10:53:24.667348,500,452,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_gwo_small_area_few_drones_run2_coverage.png
standard_gwo,medium_area_standard,2,64.72,15,15,15,0.8578288555145264,0.0,False,2025-09-06T10:53:26.375809,500,174,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_gwo_medium_area_standard_run2_coverage.png
standard_gwo,large_area_many_drones,2,60.4,21,30,30,1.367856740951538,30.000000000000004,False,2025-09-06T10:53:28.653039,500,129,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_gwo_large_area_many_drones_run2_coverage.png
standard_gwo,challenging_small_radius,2,33.239999999999995,15,19,20,0.9445850849151611,21.052631578947366,False,2025-09-06T10:53:31.041197,500,226,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_gwo_challenging_small_radius_run2_coverage.png
standard_gwo,efficiency_test,2,48.199999999999996,5,11,12,1.2651708126068115,54.54545454545454,False,2025-09-06T10:53:33.378597,500,310,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_gwo_efficiency_test_run2_coverage.png
standard_gwo,parallel_processing_test,2,53.92,16,24,25,1.0638985633850098,33.333333333333336,False,2025-09-06T10:53:35.364450,500,463,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_gwo_parallel_processing_test_run2_coverage.png
standard_mrfo,small_area_few_drones,2,55.2,3,5,5,0.9043951034545898,40.0,False,2025-09-06T10:53:38.218408,500,414,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_mrfo_small_area_few_drones_run2_coverage.png
standard_mrfo,medium_area_standard,2,58.599999999999994,13,15,15,1.0429105758666992,13.33333333333333,False,2025-09-06T10:53:41.308882,500,466,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_mrfo_medium_area_standard_run2_coverage.png
