scenario,algorithm,parallel_mode,error,timestamp
Extreme_Tall,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.121917
Extreme_Tall,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.130952
Extreme_Tall,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.130952
Extreme_Tall,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.130952
Extreme_Tall,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.131952
Extreme_Tall,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.131952
Extreme_Tall,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.131952
Extreme_Tall,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.132950
Extreme_Tall,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.132950
Extreme_Tall,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.133466
Extreme_Tall,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.133466
Extreme_Tall,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.133466
Extreme_Tall,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.134465
Extreme_Tall,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.134465
Extreme_Tall,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.134465
Extreme_Tall,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.134465
Extreme_Tall,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.135464
Extreme_Tall,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.135464
Extreme_Tall,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.136194
Extreme_Tall,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.136194
Extreme_Tall,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.136194
Extreme_Tall,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.137196
Extreme_Tall,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.137196
Extreme_Tall,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.137196
Extreme_Tall,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.138195
Extreme_Tall,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.138195
Extreme_Tall,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.138195
Extreme_Tall,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.138195
Extreme_Tall,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:45.138195
