algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped
standard_pso,small_area_few_drones,2,72.44,5,5,5,1.2162609100341797,0.0,False,2025-09-04T14:17:46.843380,500,492,95,0.4,50,False,False
standard_pso,medium_area_standard,2,53.28000000000001,10,15,15,4.097285270690918,33.333333333333336,False,2025-09-04T14:17:50.956290,500,453,95,0.4,50,False,False
standard_pso,large_area_many_drones,2,50.080000000000005,17,30,30,4.83963942527771,43.333333333333336,False,2025-09-04T14:17:55.795929,500,161,95,0.4,50,True,False
standard_pso,challenging_small_radius,2,33.0,16,20,20,4.596530437469482,19.999999999999996,False,2025-09-04T14:18:00.392460,500,347,95,0.4,50,True,False
standard_pso,efficiency_test,2,86.72,12,12,12,2.1358652114868164,0.0,False,2025-09-04T14:18:02.528325,500,408,95,0.4,50,False,False
standard_pso,parallel_processing_test,2,58.76,17,24,25,4.5062384605407715,29.166666666666664,False,2025-09-04T14:18:07.034563,500,481,95,0.4,50,False,False
standard_sa,small_area_few_drones,2,60.6,4,5,5,1.3183863162994385,19.999999999999996,False,2025-09-04T14:18:08.352949,500,204,95,0.4,50,True,False
standard_sa,medium_area_standard,2,55.92,10,15,15,2.622544765472412,33.333333333333336,False,2025-09-04T14:18:10.975495,500,390,95,0.4,50,True,False
standard_sa,large_area_many_drones,2,55.96,21,30,30,4.934893369674683,30.000000000000004,False,2025-09-04T14:18:15.910388,500,252,95,0.4,50,True,False
standard_sa,challenging_small_radius,2,34.92,15,19,20,4.258382558822632,21.052631578947366,False,2025-09-04T14:18:20.168770,500,285,95,0.4,50,True,False
standard_sa,efficiency_test,2,83.64,10,11,12,2.0520520210266113,9.090909090909093,False,2025-09-04T14:18:22.220822,500,451,95,0.4,50,False,False
standard_sa,parallel_processing_test,2,53.72,18,25,25,4.44955039024353,28.000000000000004,False,2025-09-04T14:18:26.670373,500,192,95,0.4,50,True,False
standard_ga_sa,small_area_few_drones,2,71.6,5,5,5,1.434990406036377,0.0,False,2025-09-04T14:18:28.105363,500,350,95,0.4,50,True,False
standard_ga_sa,medium_area_standard,2,42.04,11,14,15,3.1085057258605957,21.42857142857143,False,2025-09-04T14:18:31.213869,500,406,95,0.4,50,False,False
standard_ga_sa,large_area_many_drones,2,46.56,16,30,30,4.541945695877075,46.666666666666664,False,2025-09-04T14:18:35.755814,500,401,95,0.4,50,False,False
standard_ga_sa,challenging_small_radius,2,31.52,13,20,20,3.847935199737549,35.0,False,2025-09-04T14:18:39.603750,500,140,95,0.4,50,True,False
standard_ga_sa,efficiency_test,2,76.24,10,12,12,2.1057636737823486,16.666666666666664,False,2025-09-04T14:18:41.725149,500,107,95,0.4,50,True,False
standard_ga_sa,parallel_processing_test,2,50.96000000000001,18,24,25,4.527367353439331,25.0,False,2025-09-04T14:18:46.252517,500,114,95,0.4,50,True,False
standard_gwo,small_area_few_drones,2,65.92,4,4,5,1.1717076301574707,0.0,False,2025-09-04T14:18:47.424224,500,495,95,0.4,50,False,False
standard_gwo,medium_area_standard,2,51.800000000000004,9,15,15,3.7607991695404053,40.0,False,2025-09-04T14:18:51.185024,500,170,95,0.4,50,True,False
standard_gwo,large_area_many_drones,2,56.599999999999994,22,30,30,5.778044939041138,26.66666666666667,False,2025-09-04T14:18:56.963069,500,230,95,0.4,50,True,False
standard_gwo,challenging_small_radius,2,34.92,15,20,20,4.695128440856934,25.0,False,2025-09-04T14:19:01.658197,500,351,95,0.4,50,True,False
standard_gwo,efficiency_test,2,78.96,12,12,12,2.2062442302703857,0.0,False,2025-09-04T14:19:03.864441,500,93,95,0.4,50,True,False
standard_gwo,parallel_processing_test,2,66.4,24,24,25,5.7735395431518555,0.0,False,2025-09-04T14:19:09.637981,500,240,95,0.4,50,True,False
standard_mrfo,small_area_few_drones,2,74.68,5,5,5,1.3867549896240234,0.0,False,2025-09-04T14:19:11.056637,500,178,95,0.4,50,True,False
standard_mrfo,medium_area_standard,2,48.4,11,15,15,3.4596071243286133,26.66666666666667,False,2025-09-04T14:19:14.516244,500,127,95,0.4,50,True,False
standard_mrfo,large_area_many_drones,2,60.88,19,29,30,4.713174819946289,34.48275862068966,False,2025-09-04T14:19:19.233800,500,169,95,0.4,50,True,False
standard_mrfo,challenging_small_radius,2,35.76,16,17,20,4.6123151779174805,5.882352941176472,False,2025-09-04T14:19:23.846115,500,61,95,0.4,50,True,False
standard_mrfo,efficiency_test,2,83.52000000000001,12,12,12,2.367992877960205,0.0,False,2025-09-04T14:19:26.214108,500,202,95,0.4,50,True,False
standard_mrfo,parallel_processing_test,2,51.76,19,25,25,4.797257900238037,24.0,False,2025-09-04T14:19:31.011366,500,366,95,0.4,50,True,False
staged_greedy,small_area_few_drones,2,43.08,3,4,5,1.0557293891906738,25.0,False,2025-09-04T14:19:32.067095,500,234,95,0.4,50,True,False
staged_greedy,medium_area_standard,2,37.36,9,14,15,2.9068260192871094,35.71428571428571,False,2025-09-04T14:19:34.973921,500,221,95,0.4,50,True,False
staged_greedy,large_area_many_drones,2,69.67999999999999,30,30,30,5.730077505111694,0.0,False,2025-09-04T14:19:40.703999,500,432,95,0.4,50,False,False
staged_greedy,challenging_small_radius,2,43.6,19,19,20,5.774744510650635,0.0,False,2025-09-04T14:19:46.478743,500,73,95,0.4,50,True,False
staged_greedy,efficiency_test,2,75.56,11,12,12,2.274165630340576,8.333333333333337,False,2025-09-04T14:19:48.752909,500,245,95,0.4,50,True,False
staged_greedy,parallel_processing_test,2,63.2,21,25,25,6.155480623245239,16.000000000000004,False,2025-09-04T14:19:54.908390,500,115,95,0.4,50,True,False
staged_genetic,small_area_few_drones,2,52.35999999999999,3,4,5,1.0574324131011963,25.0,False,2025-09-04T14:19:55.981447,500,473,95,0.4,50,False,False
staged_genetic,medium_area_standard,2,58.96,15,15,15,3.478196144104004,0.0,False,2025-09-04T14:19:59.459643,500,457,95,0.4,50,False,False
staged_genetic,large_area_many_drones,2,58.96,22,30,30,6.106910228729248,26.66666666666667,False,2025-09-04T14:20:05.566554,500,93,95,0.4,50,True,False
staged_genetic,challenging_small_radius,2,28.4,13,19,20,4.177014589309692,31.57894736842105,False,2025-09-04T14:20:09.743568,500,423,95,0.4,50,False,False
staged_genetic,efficiency_test,2,52.64,9,11,12,2.4212214946746826,18.181818181818176,False,2025-09-04T14:20:12.164790,500,463,95,0.4,50,False,False
staged_genetic,parallel_processing_test,2,65.4,25,25,25,5.514509916305542,0.0,False,2025-09-04T14:20:17.679300,500,432,95,0.4,50,False,False
staged_pso,small_area_few_drones,2,50.44,4,4,5,1.2716138362884521,0.0,False,2025-09-04T14:20:18.950913,500,157,95,0.4,50,True,False
staged_pso,medium_area_standard,2,69.16,14,15,15,3.3345563411712646,6.666666666666665,False,2025-09-04T14:20:22.285470,500,438,95,0.4,50,False,False
staged_pso,large_area_many_drones,2,62.56,22,29,30,5.684297323226929,24.13793103448276,False,2025-09-04T14:20:27.985393,500,305,95,0.4,50,True,False
staged_pso,challenging_small_radius,2,47.88,20,20,20,5.431800603866577,0.0,False,2025-09-04T14:20:33.418199,500,372,95,0.4,50,True,False
staged_pso,efficiency_test,2,86.0,12,12,12,2.1281044483184814,0.0,False,2025-09-04T14:20:35.546304,500,222,95,0.4,50,True,False
staged_pso,parallel_processing_test,2,51.6,18,25,25,4.542523622512817,28.000000000000004,False,2025-09-04T14:20:40.088827,500,357,95,0.4,50,True,False
staged_sa,small_area_few_drones,2,82.08,5,5,5,1.3383538722991943,0.0,False,2025-09-04T14:20:41.427181,500,493,95,0.4,50,False,False
staged_sa,medium_area_standard,2,57.52,13,13,15,3.2795891761779785,0.0,False,2025-09-04T14:20:44.708777,500,221,95,0.4,50,True,False
staged_sa,large_area_many_drones,2,61.36000000000001,27,30,30,7.592760801315308,9.999999999999998,False,2025-09-04T14:20:52.301538,500,154,95,0.4,50,True,False
staged_sa,challenging_small_radius,2,38.72,17,20,20,4.964535713195801,15.000000000000002,False,2025-09-04T14:20:57.272581,500,305,95,0.4,50,True,False
staged_sa,efficiency_test,2,83.67999999999999,12,12,12,1.9046587944030762,0.0,False,2025-09-04T14:20:59.177240,500,245,95,0.4,50,True,False
staged_sa,parallel_processing_test,2,58.08,18,23,25,4.380061388015747,21.739130434782606,False,2025-09-04T14:21:03.557301,500,398,95,0.4,50,True,False
staged_ga_sa,small_area_few_drones,2,65.68,4,5,5,1.1179261207580566,19.999999999999996,False,2025-09-04T14:21:04.675228,500,247,95,0.4,50,True,False
staged_ga_sa,medium_area_standard,2,59.72,13,13,15,3.2392561435699463,0.0,False,2025-09-04T14:21:07.914484,500,394,95,0.4,50,True,False
staged_ga_sa,large_area_many_drones,2,71.2,30,30,30,6.229842185974121,0.0,False,2025-09-04T14:21:14.144326,500,372,95,0.4,50,True,False
staged_ga_sa,challenging_small_radius,2,41.28,19,19,20,5.066107273101807,0.0,False,2025-09-04T14:21:19.210433,500,498,95,0.4,50,False,False
staged_ga_sa,efficiency_test,2,82.56,10,12,12,2.020493984222412,16.666666666666664,False,2025-09-04T14:21:21.230927,500,371,95,0.4,50,True,False
staged_ga_sa,parallel_processing_test,2,61.040000000000006,24,25,25,6.992416858673096,4.0000000000000036,False,2025-09-04T14:21:28.223344,500,290,95,0.4,50,True,False
staged_gwo,small_area_few_drones,2,72.0,4,5,5,1.2801940441131592,19.999999999999996,False,2025-09-04T14:21:29.503538,500,255,95,0.4,50,True,False
staged_gwo,medium_area_standard,2,63.36000000000001,12,14,15,3.1458771228790283,14.28571428571429,False,2025-09-04T14:21:32.649415,500,321,95,0.4,50,True,False
staged_gwo,large_area_many_drones,2,63.04,24,30,30,5.496653079986572,19.999999999999996,False,2025-09-04T14:21:38.146068,500,494,95,0.4,50,False,False
staged_gwo,challenging_small_radius,2,28.439999999999998,13,20,20,3.894498109817505,35.0,False,2025-09-04T14:21:42.040567,500,164,95,0.4,50,True,False
staged_gwo,efficiency_test,2,85.96000000000001,12,12,12,2.3240909576416016,0.0,False,2025-09-04T14:21:44.393240,500,105,95,0.4,50,True,False
staged_gwo,parallel_processing_test,2,58.8,20,25,25,5.983683347702026,19.999999999999996,False,2025-09-04T14:21:50.377924,500,78,95,0.4,50,True,False
staged_mrfo,small_area_few_drones,2,61.28,5,5,5,1.5304756164550781,0.0,False,2025-09-04T14:21:52.240777,500,381,95,0.4,50,True,False
staged_mrfo,medium_area_standard,2,71.28,14,15,15,3.746399402618408,6.666666666666665,False,2025-09-04T14:21:55.987176,500,354,95,0.4,50,True,False
staged_mrfo,large_area_many_drones,2,70.96000000000001,28,30,30,5.960341691970825,6.666666666666665,False,2025-09-04T14:22:01.948516,500,184,95,0.4,50,True,False
staged_mrfo,challenging_small_radius,2,36.64,14,18,20,4.010273218154907,22.22222222222222,False,2025-09-04T14:22:05.958789,500,154,95,0.4,50,True,False
staged_mrfo,efficiency_test,2,77.12,10,10,12,1.9425580501556396,0.0,False,2025-09-04T14:22:07.901347,500,495,95,0.4,50,False,False
staged_mrfo,parallel_processing_test,2,47.760000000000005,17,25,25,4.389108657836914,31.999999999999996,False,2025-09-04T14:22:12.290456,500,375,95,0.4,50,True,False
