algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped,coverage_plot_path
standard_sa,parallel_processing_test,2,59.519999999999996,25,25,25,1.6558594703674316,0.0,False,2025-09-05T22:30:46.531636,500,466,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_sa_parallel_processing_test_run2_coverage.png
standard_ga_sa,small_area_few_drones,2,62.68,3,5,5,0.8378956317901611,40.0,False,2025-09-05T22:30:48.379129,500,452,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_small_area_few_drones_run2_coverage.png
standard_ga_sa,medium_area_standard,2,39.839999999999996,9,14,15,0.9720513820648193,35.71428571428571,False,2025-09-05T22:30:50.502824,500,481,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_medium_area_standard_run2_coverage.png
standard_ga_sa,large_area_many_drones,2,57.120000000000005,21,30,30,1.2624118328094482,30.000000000000004,False,2025-09-05T22:30:52.677684,500,335,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_large_area_many_drones_run2_coverage.png
standard_ga_sa,challenging_small_radius,2,43.08,19,19,20,0.9867632389068604,0.0,False,2025-09-05T22:30:54.639378,500,461,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_challenging_small_radius_run2_coverage.png
standard_ga_sa,efficiency_test,2,73.24000000000001,8,12,12,1.3906633853912354,33.333333333333336,False,2025-09-05T22:30:57.027543,500,314,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_efficiency_test_run2_coverage.png
standard_ga_sa,parallel_processing_test,2,59.599999999999994,16,24,25,0.9517109394073486,33.333333333333336,False,2025-09-05T22:30:58.951022,500,77,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_ga_sa_parallel_processing_test_run2_coverage.png
standard_gwo,small_area_few_drones,2,45.64,4,4,5,0.8584556579589844,0.0,False,2025-09-05T22:31:01.337566,500,224,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_small_area_few_drones_run2_coverage.png
standard_gwo,medium_area_standard,2,63.75999999999999,13,14,15,1.1847076416015625,7.14285714285714,False,2025-09-05T22:31:03.379532,500,72,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_medium_area_standard_run2_coverage.png
standard_gwo,large_area_many_drones,2,47.28,17,28,30,1.0174193382263184,39.28571428571429,False,2025-09-05T22:31:05.596132,500,463,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_large_area_many_drones_run2_coverage.png
standard_gwo,challenging_small_radius,2,36.76,16,19,20,1.857306957244873,15.789473684210531,False,2025-09-05T22:31:08.522927,500,266,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_challenging_small_radius_run2_coverage.png
standard_gwo,efficiency_test,2,73.64,10,11,12,1.4579861164093018,9.090909090909093,False,2025-09-05T22:31:11.299118,500,220,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_efficiency_test_run2_coverage.png
standard_gwo,parallel_processing_test,2,51.68000000000001,17,24,25,0.9927845001220703,29.166666666666664,False,2025-09-05T22:31:13.271915,500,230,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_gwo_parallel_processing_test_run2_coverage.png
standard_mrfo,small_area_few_drones,2,52.480000000000004,3,5,5,0.8594017028808594,40.0,False,2025-09-05T22:31:15.657840,500,419,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_small_area_few_drones_run2_coverage.png
standard_mrfo,medium_area_standard,2,58.879999999999995,12,15,15,1.1985342502593994,19.999999999999996,False,2025-09-05T22:31:17.856191,500,372,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_medium_area_standard_run2_coverage.png
standard_mrfo,large_area_many_drones,2,74.0,30,30,30,1.0178420543670654,0.0,False,2025-09-05T22:31:19.791423,500,464,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_large_area_many_drones_run2_coverage.png
standard_mrfo,challenging_small_radius,2,33.08,15,19,20,1.3409490585327148,21.052631578947366,False,2025-09-05T22:31:22.406916,500,197,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_challenging_small_radius_run2_coverage.png
standard_mrfo,efficiency_test,2,92.80000000000001,9,11,12,0.91017746925354,18.181818181818176,True,2025-09-05T22:31:24.284417,500,184,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_efficiency_test_run2_coverage.png
standard_mrfo,parallel_processing_test,2,75.0,25,25,25,1.0548174381256104,0.0,False,2025-09-05T22:31:26.647350,500,282,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\standard_mrfo_parallel_processing_test_run2_coverage.png
staged_greedy,small_area_few_drones,2,52.28,5,5,5,1.4165782928466797,0.0,False,2025-09-05T22:31:29.107382,500,73,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_small_area_few_drones_run2_coverage.png
staged_greedy,medium_area_standard,2,60.919999999999995,11,14,15,0.9134154319763184,21.42857142857143,False,2025-09-05T22:31:30.883529,500,225,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_medium_area_standard_run2_coverage.png
staged_greedy,large_area_many_drones,2,72.16,28,28,30,1.0078063011169434,0.0,False,2025-09-05T22:31:33.182526,500,150,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_large_area_many_drones_run2_coverage.png
staged_greedy,challenging_small_radius,2,37.04,17,20,20,1.2507033348083496,15.000000000000002,False,2025-09-05T22:31:35.466471,500,160,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_challenging_small_radius_run2_coverage.png
staged_greedy,efficiency_test,2,87.92,11,11,12,0.9281051158905029,0.0,False,2025-09-05T22:31:37.400582,500,478,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_efficiency_test_run2_coverage.png
staged_greedy,parallel_processing_test,2,53.12,20,25,25,1.4849042892456055,19.999999999999996,False,2025-09-05T22:31:39.904677,500,494,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_greedy_parallel_processing_test_run2_coverage.png
staged_genetic,small_area_few_drones,2,62.4,4,5,5,0.863123893737793,19.999999999999996,False,2025-09-05T22:31:41.773974,500,442,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_small_area_few_drones_run2_coverage.png
staged_genetic,medium_area_standard,2,55.24,11,14,15,0.9118201732635498,21.42857142857143,False,2025-09-05T22:31:43.890807,500,54,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_medium_area_standard_run2_coverage.png
staged_genetic,large_area_many_drones,2,53.959999999999994,21,30,30,1.2808070182800293,30.000000000000004,False,2025-09-05T22:31:46.124923,500,385,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_large_area_many_drones_run2_coverage.png
staged_genetic,challenging_small_radius,2,37.16,16,19,20,1.008110761642456,15.789473684210531,False,2025-09-05T22:31:48.383185,500,453,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_challenging_small_radius_run2_coverage.png
staged_genetic,efficiency_test,2,84.52,9,12,12,0.8745863437652588,25.0,False,2025-09-05T22:31:50.686486,500,252,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_efficiency_test_run2_coverage.png
staged_genetic,parallel_processing_test,2,51.4,16,23,25,1.312147617340088,30.434782608695656,False,2025-09-05T22:31:53.039964,500,382,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_genetic_parallel_processing_test_run2_coverage.png
staged_pso,small_area_few_drones,2,55.84,3,5,5,0.8596735000610352,40.0,False,2025-09-05T22:31:55.143061,500,496,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_small_area_few_drones_run2_coverage.png
staged_pso,medium_area_standard,2,45.800000000000004,11,14,15,1.4470455646514893,21.42857142857143,False,2025-09-05T22:31:57.472621,500,74,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_medium_area_standard_run2_coverage.png
staged_pso,large_area_many_drones,2,71.24000000000001,28,28,30,1.0104360580444336,0.0,False,2025-09-05T22:31:59.480142,500,338,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_large_area_many_drones_run2_coverage.png
staged_pso,challenging_small_radius,2,33.48,13,20,20,0.9585216045379639,35.0,False,2025-09-05T22:32:01.716380,500,263,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_challenging_small_radius_run2_coverage.png
staged_pso,efficiency_test,2,83.67999999999999,11,12,12,1.4418938159942627,8.333333333333337,False,2025-09-05T22:32:04.086994,500,363,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_efficiency_test_run2_coverage.png
staged_pso,parallel_processing_test,2,59.599999999999994,22,25,25,0.9912896156311035,12.0,False,2025-09-05T22:32:06.088627,500,240,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_pso_parallel_processing_test_run2_coverage.png
staged_sa,small_area_few_drones,2,81.6,5,5,5,1.0423321723937988,0.0,False,2025-09-05T22:32:08.587750,500,138,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_small_area_few_drones_run2_coverage.png
staged_sa,medium_area_standard,2,70.36,15,15,15,1.3787837028503418,0.0,False,2025-09-05T22:32:11.608329,500,75,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_medium_area_standard_run2_coverage.png
staged_sa,large_area_many_drones,2,67.44,24,28,30,2.1064789295196533,14.28571428571429,False,2025-09-05T22:32:14.827649,500,269,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_large_area_many_drones_run2_coverage.png
staged_sa,challenging_small_radius,2,38.6,15,19,20,2.3679356575012207,21.052631578947366,False,2025-09-05T22:32:19.264331,500,391,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_challenging_small_radius_run2_coverage.png
staged_sa,efficiency_test,2,87.64,9,12,12,1.4515166282653809,25.0,False,2025-09-05T22:32:22.398546,500,170,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_efficiency_test_run2_coverage.png
staged_sa,parallel_processing_test,2,64.72,23,25,25,1.2507331371307373,7.9999999999999964,False,2025-09-05T22:32:24.695191,500,219,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_sa_parallel_processing_test_run2_coverage.png
staged_ga_sa,small_area_few_drones,2,67.08,4,4,5,0.8553223609924316,0.0,False,2025-09-05T22:32:26.836740,500,125,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_small_area_few_drones_run2_coverage.png
staged_ga_sa,medium_area_standard,2,60.199999999999996,14,14,15,1.4836616516113281,0.0,False,2025-09-05T22:32:29.197056,500,275,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_medium_area_standard_run2_coverage.png
staged_ga_sa,large_area_many_drones,2,63.12,22,29,30,1.0221126079559326,24.13793103448276,False,2025-09-05T22:32:31.168490,500,387,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_large_area_many_drones_run2_coverage.png
staged_ga_sa,challenging_small_radius,2,41.92,20,20,20,0.9381287097930908,0.0,False,2025-09-05T22:32:33.620899,500,131,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_challenging_small_radius_run2_coverage.png
staged_ga_sa,efficiency_test,2,97.11999999999999,12,12,12,1.4396450519561768,0.0,True,2025-09-05T22:32:35.974719,500,228,95,0.4,50,True,True,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_efficiency_test_run2_coverage.png
staged_ga_sa,parallel_processing_test,2,58.48,18,23,25,0.9927871227264404,21.739130434782606,False,2025-09-05T22:32:37.975349,500,348,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_ga_sa_parallel_processing_test_run2_coverage.png
staged_gwo,small_area_few_drones,2,77.32,4,5,5,0.8722443580627441,19.999999999999996,False,2025-09-05T22:32:40.503005,500,389,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_gwo_small_area_few_drones_run2_coverage.png
staged_gwo,medium_area_standard,2,64.44,15,15,15,1.4951667785644531,0.0,False,2025-09-05T22:32:42.929019,500,393,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_gwo_medium_area_standard_run2_coverage.png
staged_gwo,large_area_many_drones,2,50.6,18,30,30,0.9163405895233154,40.0,False,2025-09-05T22:32:44.732066,500,289,95,0.4,50,True,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_gwo_large_area_many_drones_run2_coverage.png
staged_gwo,challenging_small_radius,2,41.64,20,20,20,0.9496994018554688,0.0,False,2025-09-05T22:32:46.884192,500,405,95,0.4,50,False,False,results/comprehensive_experiment_20250905_222650\coverage_plots\staged_gwo_challenging_small_radius_run2_coverage.png
